dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
77,2,tomato,Is the item round in shape?,Yes.,"[{'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'rhubarb', 'honeydew'}, {'grape', 'tomato', 'rhubarb', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'rhubarb', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'rhubarb', 'honeydew'}, {'grape', 'tomato', 'honeydew'}]","{'grape': 6.499999999999998, 'tomato': 6.499999999999998, 'honeydew': 5.999999999999999, 'rhubarb': 1.0}","{'grape': 0.325, 'tomato': 0.325, 'honeydew': 0.3, 'rhubarb': 0.05}"
77,3,tomato,Is the item grape?,No.,"[{'honeydew'}, {'tomato', 'honeydew'}, {'tomato'}, {'tomato'}, {'tomato', 'honeydew'}, {'tomato', 'honeydew'}, {'honeydew'}, {'honeydew'}, {'tomato', 'honeydew'}, {'honeydew'}, {'tomato'}, {'honeydew'}, {'tomato', 'honeydew'}, {'tomato', 'honeydew'}, {'honeydew'}, {'None'}, {'honeydew'}, {'honeydew'}, {'tomato'}, {'tomato', 'honeydew'}]","{'honeydew': 11.5, 'tomato': 7.5, 'None': 1.0}","{'honeydew': 0.575, 'tomato': 0.375, 'None': 0.05}"
77,4,tomato,Is the item honeydew?,No.,"[{'tomato'}, {'tomato'}, {'None'}, {'None', 'grape', 'tomato', 'rhubarb', 'honeydew'}, {'None', 'grape', 'tomato', 'rhubarb', 'honeydew'}, {'tomato'}, {'grape', 'tomato', 'rhubarb', 'honeydew'}, {'tomato'}, {'None'}, {'tomato'}, {'tomato'}, {'tomato'}, {'None', 'grape', 'tomato', 'rhubarb', 'honeydew'}, {'None'}, {'tomato'}, {'None'}, {'tomato'}, {'tomato'}, {'None'}, {'None'}]","{'tomato': 10.850000000000001, 'None': 6.6, 'grape': 0.8500000000000001, 'rhubarb': 0.8500000000000001, 'honeydew': 0.8500000000000001}","{'tomato': 0.5425, 'None': 0.33, 'grape': 0.0425, 'rhubarb': 0.0425, 'honeydew': 0.0425}"
77,5,tomato,Is the item a tomato?,Yes! That's correct.,"[{'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'Tomato'}, {'tomato'}, {'grape', 'tomato', 'rhubarb', 'honeydew'}, {'tomato'}]","{'tomato': 18.25, 'Tomato': 1.0, 'grape': 0.25, 'rhubarb': 0.25, 'honeydew': 0.25}","{'tomato': 0.9125, 'Tomato': 0.05, 'grape': 0.0125, 'rhubarb': 0.0125, 'honeydew': 0.0125}"
78,0,missile,Is your item used as a weapon?,Yes.,"[{'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}]","{'catapult': 5.0, 'bazooka': 5.0, 'missile': 5.0, 'slingshot': 5.0}","{'catapult': 0.25, 'bazooka': 0.25, 'missile': 0.25, 'slingshot': 0.25}"
78,1,missile,Is your item a bazooka?,No.,"[{'catapult', 'slingshot', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'missile'}, {'catapult', 'slingshot', 'missile'}, {'catapult', 'slingshot', 'missile'}, {'catapult', 'slingshot', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'missile'}, {'catapult', 'slingshot', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}]","{'catapult': 5.749999999999999, 'slingshot': 5.749999999999999, 'missile': 5.749999999999999, 'bazooka': 2.75}","{'catapult': 0.2875, 'slingshot': 0.2875, 'missile': 0.2875, 'bazooka': 0.1375}"
78,2,missile,Is your item a missile?,Yes! That's correct.,"[{'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'missile'}, {'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'catapult', 'slingshot', 'bazooka', 'missile'}, {'missile'}]","{'missile': 8.75, 'catapult': 3.75, 'slingshot': 3.75, 'bazooka': 3.75}","{'missile': 0.4375, 'catapult': 0.1875, 'slingshot': 0.1875, 'bazooka': 0.1875}"
79,0,rocket,Is the item edible?,No.,"[{'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}, {'grenade', 'rocket', 'cannon', 'crowbar'}]","{'grenade': 5.0, 'rocket': 5.0, 'cannon': 5.0, 'crowbar': 5.0}","{'grenade': 0.25, 'rocket': 0.25, 'cannon': 0.25, 'crowbar': 0.25}"
79,1,rocket,Is the item a tool or weapon?,It can be considered a tool.,"[{'crowbar'}, {'grenade', 'crowbar'}, {'crowbar'}, {'crowbar'}, {'rocket', 'crowbar'}, {'crowbar'}, {'crowbar'}, {'crowbar'}, {'crowbar'}, {'grenade', 'crowbar'}, {'grenade', 'crowbar'}, {'crowbar'}, {'rocket', 'crowbar'}, {'crowbar'}, {'crowbar'}, {'crowbar'}, {'crowbar', 'cannon'}, {'crowbar'}, {'rocket', 'crowbar'}, {'crowbar'}]","{'crowbar': 16.5, 'grenade': 1.5, 'rocket': 1.5, 'cannon': 0.5}","{'crowbar': 0.825, 'grenade': 0.075, 'rocket': 0.075, 'cannon': 0.025}"
79,2,rocket,Is the item used for opening things?,No.,"[{'None'}, {'None'}, {'None'}, {'grenade', 'rocket'}, {'None'}, {'None'}, {'None'}, {'None'}, {'grenade'}, {'None'}, {'None'}, {'None'}, {'grenade', 'rocket', 'cannon'}, {'None'}, {'None'}, {'None'}, {'rocket'}, {'cannon'}, {'None'}, {'None'}]","{'None': 15.0, 'grenade': 1.8333333333333333, 'rocket': 1.8333333333333333, 'cannon': 1.3333333333333333}","{'None': 0.75, 'grenade': 0.0917, 'rocket': 0.0917, 'cannon': 0.0667}"
79,3,rocket,"Is the item typically found in a specific place, such as a kitchen or a workshop?",Yes.,"[{'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'crowbar'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'grenade'}]","{'None': 18.0, 'crowbar': 1.0, 'grenade': 1.0}","{'None': 0.9, 'crowbar': 0.05, 'grenade': 0.05}"
79,4,rocket,Is the item commonly found in a workshop?,Yes.,"[{'None'}, {'None'}, {'None'}, {'crowbar'}, {'cannon'}, {'cannon'}, {'None'}, {'None'}, {'None'}, {'cannon'}, {'cannon'}, {'cannon'}, {'None'}, {'None'}, {'crowbar'}, {'None'}, {'cannon'}, {'cannon'}, {'cannon'}, {'None'}]","{'None': 10.0, 'crowbar': 2.0, 'cannon': 8.0}","{'None': 0.5, 'crowbar': 0.1, 'cannon': 0.4}"
79,5,rocket,Is the item a crowbar?,No.,"[{'None'}, {'None'}, {'None'}, {'None'}, {'cannon'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'rocket', 'grenade', 'crowbar', 'cannon'}, {'None'}, {'None'}, {'None'}, {'rocket', 'grenade', 'crowbar', 'cannon'}, {'cannon'}, {'cannon'}, {'None'}, {'None'}, {'None'}]","{'None': 15.0, 'cannon': 3.5, 'rocket': 0.5, 'grenade': 0.5, 'crowbar': 0.5}","{'None': 0.75, 'cannon': 0.175, 'rocket': 0.025, 'grenade': 0.025, 'crowbar': 0.025}"
79,6,rocket,Is the item a cannon?,No.,"[{'None', 'rocket', 'grenade', 'crowbar', 'cannon'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'grenade', 'rocket'}, {'None'}, {'None'}, {'None'}, {'None'}, {'none', 'rocket', 'grenade', 'crowbar', 'cannon'}, {'None'}, {'None'}, {'None'}, {'None'}, {'grenade'}]","{'None': 16.2, 'rocket': 0.8999999999999999, 'grenade': 1.9, 'crowbar': 0.4, 'cannon': 0.4, 'none': 0.2}","{'None': 0.81, 'rocket': 0.045, 'grenade': 0.095, 'crowbar': 0.02, 'cannon': 0.02, 'none': 0.01}"
79,7,rocket,Is the item a grenade?,No.,"[{'none', 'rocket', 'grenade', 'crowbar', 'cannon'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'none', 'rocket', 'grenade', 'crowbar', 'cannon'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}]","{'none': 0.4, 'rocket': 0.4, 'grenade': 0.4, 'crowbar': 0.4, 'cannon': 0.4, 'None': 18.0}","{'none': 0.02, 'rocket': 0.02, 'grenade': 0.02, 'crowbar': 0.02, 'cannon': 0.02, 'None': 0.9}"
79,8,rocket,Is the item a rocket?,Yes! That's correct.,"[{'rocket'}, {'rocket'}, {'rocket'}, {'rocket'}, {'rocket'}, {'rocket'}, {'rocket'}, {'rocket'}, {'rocket'}, {'rocket'}, {'none', 'rocket', 'grenade', 'crowbar', 'cannon'}, {'rocket'}, {'rocket'}, {'rocket'}, {'rocket', 'grenade', 'crowbar', 'cannon'}, {'rocket', 'grenade', 'crowbar', 'cannon'}, {'rocket'}, {'rocket'}, {'rocket'}, {'rocket'}]","{'rocket': 17.7, 'none': 0.2, 'grenade': 0.7, 'crowbar': 0.7, 'cannon': 0.7}","{'rocket': 0.885, 'none': 0.01, 'grenade': 0.035, 'crowbar': 0.035, 'cannon': 0.035}"
80,0,axe,Is the item you are thinking of a weapon?,Yes.,"[{'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}]","{'catapult': 5.0, 'bazooka': 5.0, 'cannon': 5.0, 'axe': 5.0}","{'catapult': 0.25, 'bazooka': 0.25, 'cannon': 0.25, 'axe': 0.25}"
80,1,axe,Is the item you are thinking of a bazooka?,No.,"[{'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}, {'catapult', 'cannon', 'axe'}]","{'catapult': 6.499999999999998, 'cannon': 6.499999999999998, 'axe': 6.499999999999998, 'bazooka': 0.5}","{'catapult': 0.325, 'cannon': 0.325, 'axe': 0.325, 'bazooka': 0.025}"
80,2,axe,Is the item you are thinking of a cannon?,No.,"[{'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'axe'}, {'catapult', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon'}, {'catapult', 'bazooka', 'cannon'}, {'catapult'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon'}, {'catapult', 'bazooka', 'cannon', 'axe'}]","{'catapult': 7.416666666666665, 'bazooka': 4.416666666666667, 'cannon': 4.416666666666667, 'axe': 3.75}","{'catapult': 0.3708, 'bazooka': 0.2208, 'cannon': 0.2208, 'axe': 0.1875}"
80,3,axe,Is the item you are thinking of an axe?,Yes! That's correct.,"[{'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}, {'catapult', 'bazooka', 'cannon', 'axe'}]","{'catapult': 4.0, 'bazooka': 4.0, 'cannon': 4.0, 'axe': 8.0}","{'catapult': 0.2, 'bazooka': 0.2, 'cannon': 0.2, 'axe': 0.4}"
81,0,potato,Is the item you are thinking of used as a weapon?,No.,"[{'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}]","{'turnip': 4.000000000000001, 'potato': 4.000000000000001, 'radish': 4.000000000000001, 'stone': 4.000000000000001, 'mushroom': 4.000000000000001}","{'turnip': 0.2, 'potato': 0.2, 'radish': 0.2, 'stone': 0.2, 'mushroom': 0.2}"
81,1,potato,Is the item you are thinking of a plant?,Yes.,"[{'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}, {'turnip', 'radish', 'potato', 'mushroom'}]","{'turnip': 4.95, 'radish': 4.95, 'potato': 4.95, 'mushroom': 4.95, 'stone': 0.2}","{'turnip': 0.2475, 'radish': 0.2475, 'potato': 0.2475, 'mushroom': 0.2475, 'stone': 0.01}"
81,2,potato,Is the item you are thinking of a mushroom?,No.,"[{'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}]","{'turnip': 4.133333333333335, 'potato': 4.133333333333335, 'radish': 4.133333333333335, 'stone': 3.800000000000001, 'mushroom': 3.800000000000001}","{'turnip': 0.2067, 'potato': 0.2067, 'radish': 0.2067, 'stone': 0.19, 'mushroom': 0.19}"
81,3,potato,Is the item you are thinking of a root vegetable?,Yes.,"[{'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish'}, {'turnip', 'potato', 'radish'}, {'turnip', 'potato', 'radish'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish'}, {'turnip', 'potato', 'radish'}, {'turnip', 'potato', 'radish'}, {'turnip', 'potato', 'radish'}, {'turnip', 'potato', 'radish'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}]","{'turnip': 5.633333333333333, 'potato': 5.633333333333333, 'radish': 5.133333333333334, 'stone': 1.7999999999999998, 'mushroom': 1.7999999999999998}","{'turnip': 0.2817, 'potato': 0.2817, 'radish': 0.2567, 'stone': 0.09, 'mushroom': 0.09}"
81,4,potato,Is the item you are thinking of a turnip?,No.,"[{'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}]","{'turnip': 4.000000000000001, 'potato': 4.000000000000001, 'radish': 4.000000000000001, 'stone': 4.000000000000001, 'mushroom': 4.000000000000001}","{'turnip': 0.2, 'potato': 0.2, 'radish': 0.2, 'stone': 0.2, 'mushroom': 0.2}"
81,5,potato,Is the item you are thinking of a radish?,No.,"[{'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'potato'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'potato'}, {'potato'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}]","{'turnip': 3.400000000000001, 'potato': 6.400000000000001, 'radish': 3.400000000000001, 'stone': 3.400000000000001, 'mushroom': 3.400000000000001}","{'turnip': 0.17, 'potato': 0.32, 'radish': 0.17, 'stone': 0.17, 'mushroom': 0.17}"
81,6,potato,Is the item you are thinking of a potato?,Yes! That's correct.,"[{'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'potato'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}, {'turnip', 'potato', 'radish', 'stone', 'mushroom'}]","{'turnip': 3.800000000000001, 'potato': 4.800000000000002, 'radish': 3.800000000000001, 'stone': 3.800000000000001, 'mushroom': 3.800000000000001}","{'turnip': 0.19, 'potato': 0.24, 'radish': 0.19, 'stone': 0.19, 'mushroom': 0.19}"
