dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
68,8,swimsuit,Is the item you're thinking of a type of swimwear?,Yes! That's correct.,"[{'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}]",{'swimsuit': 20.0},{'swimsuit': 1.0}
69,0,broccoli,Is the item you have edible?,Yes.,"[{'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}]","{'peas': 5.0, 'mushroom': 5.0, 'broccoli': 5.0, 'cucumber': 5.0}","{'peas': 0.25, 'mushroom': 0.25, 'broccoli': 0.25, 'cucumber': 0.25}"
69,1,broccoli,Is the item you have a vegetable?,Yes.,"[{'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}, {'peas', 'mushroom', 'broccoli', 'cucumber'}]","{'peas': 5.0, 'mushroom': 5.0, 'broccoli': 5.0, 'cucumber': 5.0}","{'peas': 0.25, 'mushroom': 0.25, 'broccoli': 0.25, 'cucumber': 0.25}"
69,2,broccoli,Is the item you have green in color?,Yes.,"[{'cucumber', 'broccoli'}, {'broccoli'}, {'peas', 'broccoli', 'cucumber'}, {'cucumber', 'broccoli'}, {'peas', 'broccoli', 'cucumber'}, {'peas', 'broccoli', 'cucumber'}, {'peas', 'broccoli', 'cucumber'}, {'peas', 'broccoli', 'cucumber'}, {'broccoli'}, {'cucumber', 'broccoli'}, {'peas', 'broccoli', 'cucumber'}, {'peas', 'broccoli', 'cucumber'}, {'peas', 'broccoli', 'cucumber'}, {'cucumber', 'broccoli'}, {'cucumber'}, {'peas', 'broccoli', 'cucumber'}, {'peas', 'broccoli', 'cucumber'}, {'peas', 'broccoli', 'cucumber'}, {'peas', 'broccoli', 'cucumber'}, {'broccoli'}]","{'cucumber': 6.999999999999999, 'broccoli': 8.999999999999998, 'peas': 4.0}","{'cucumber': 0.35, 'broccoli': 0.45, 'peas': 0.2}"
69,3,broccoli,Is the item you have usually eaten raw?,No.,"[{'broccoli'}, {'broccoli'}, {'broccoli'}, {'cucumber', 'broccoli'}, {'cucumber', 'broccoli'}, {'broccoli'}, {'cucumber', 'broccoli'}, {'broccoli'}, {'peas', 'broccoli'}, {'broccoli'}, {'cucumber', 'broccoli'}, {'cucumber', 'broccoli'}, {'cucumber', 'broccoli'}, {'mushroom'}, {'cucumber', 'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}]","{'broccoli': 15.0, 'cucumber': 3.5, 'peas': 0.5, 'mushroom': 1.0}","{'broccoli': 0.75, 'cucumber': 0.175, 'peas': 0.025, 'mushroom': 0.05}"
69,4,broccoli,Is the item you have usually cooked or boiled before eating?,Yes.,"[{'peas', 'broccoli'}, {'broccoli'}, {'broccoli'}, {'cucumber', 'broccoli'}, {'peas', 'broccoli'}, {'broccoli'}, {'broccoli'}, {'peas', 'broccoli'}, {'broccoli'}, {'peas', 'broccoli', 'cucumber'}, {'peas', 'broccoli', 'cucumber'}, {'peas', 'broccoli', 'cucumber'}, {'peas'}, {'cucumber', 'broccoli'}, {'broccoli'}, {'peas', 'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'cucumber', 'broccoli'}]","{'peas': 4.0, 'broccoli': 13.5, 'cucumber': 2.5}","{'peas': 0.2, 'broccoli': 0.675, 'cucumber': 0.125}"
69,5,broccoli,Is the item you have a popular ingredient in soups and stews?,Yes.,"[{'peas', 'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'broccoli'}, {'cucumber', 'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'broccoli'}, {'cucumber', 'broccoli'}]","{'peas': 7.5, 'broccoli': 11.5, 'cucumber': 1.0}","{'peas': 0.375, 'broccoli': 0.575, 'cucumber': 0.05}"
69,6,broccoli,Is the item you have broccoli?,Yes! That's correct.,"[{'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'peas', 'broccoli'}, {'broccoli'}, {'peas', 'broccoli', 'cucumber'}, {'peas', 'broccoli'}]","{'broccoli': 18.333333333333332, 'peas': 1.3333333333333333, 'cucumber': 0.3333333333333333}","{'broccoli': 0.9167, 'peas': 0.0667, 'cucumber': 0.0167}"
70,0,onions,Is the item you have edible?,Yes.,"[{'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}]","{'potato': 5.0, 'pumpkin': 5.0, 'olive': 5.0, 'onions': 5.0}","{'potato': 0.25, 'pumpkin': 0.25, 'olive': 0.25, 'onions': 0.25}"
70,1,onions,Is the item a vegetable?,Yes.,"[{'potato', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}]","{'potato': 5.25, 'onions': 5.75, 'pumpkin': 4.25, 'olive': 4.75}","{'potato': 0.2625, 'onions': 0.2875, 'pumpkin': 0.2125, 'olive': 0.2375}"
70,2,onions,Is the item round and typically orange in color?,No.,"[{'potato', 'olive', 'onions'}, {'potato', 'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'pumpkin', 'olive', 'onions'}, {'potato', 'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'onions'}]","{'potato': 8.416666666666664, 'olive': 2.916666666666667, 'onions': 8.416666666666664, 'pumpkin': 0.25}","{'potato': 0.4208, 'olive': 0.1458, 'onions': 0.4208, 'pumpkin': 0.0125}"
70,3,onions,Is the item commonly used in salads or as a topping for pizzas?,Yes.,"[{'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'onion', 'olive'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}]","{'olive': 10.0, 'onions': 9.5, 'onion': 0.5}","{'olive': 0.5, 'onions': 0.475, 'onion': 0.025}"
70,4,onions,Is the item typically green in color?,No.,"[{'potato', 'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'onion'}, {'potato', 'olive', 'onions'}, {'potato', 'olive', 'onions'}, {'olive', 'onions'}, {'potato', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}, {'olive', 'onions'}]","{'potato': 1.5, 'olive': 8.5, 'onions': 9.0, 'onion': 1.0}","{'potato': 0.075, 'olive': 0.425, 'onions': 0.45, 'onion': 0.05}"
70,5,onions,Is the item typically white or brown in color?,Yes.,"[{'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}]","{'potato': 9.666666666666666, 'onions': 9.666666666666666, 'olive': 0.6666666666666666}","{'potato': 0.4833, 'onions': 0.4833, 'olive': 0.0333}"
70,6,onions,Is the item an onion?,Yes! That's correct.,"[{'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions', 'camisole', 'leotards', 'pumpkin', 'olive', 'nightgown', 'potato', 'mittens'}, {'onions'}, {'onions'}, {'onions'}, {'potato', 'olive', 'onions'}, {'potato', 'onions'}, {'onions'}, {'potato', 'onions'}, {'potato', 'onions'}]","{'potato': 5.625, 'onions': 12.625000000000002, 'olive': 1.125, 'camisole': 0.125, 'leotards': 0.125, 'pumpkin': 0.125, 'nightgown': 0.125, 'mittens': 0.125}","{'potato': 0.2812, 'onions': 0.6313, 'olive': 0.0563, 'camisole': 0.0063, 'leotards': 0.0063, 'pumpkin': 0.0063, 'nightgown': 0.0063, 'mittens': 0.0063}"
71,0,cauliflower,Is the item you have in mind something that can be worn?,No.,"[{'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'tie', 'bra', 'belt', 'shoes'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'tie', 'bra', 'belt', 'shoes'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}]","{'peas': 4.5, 'cabbage': 4.5, 'beans': 4.5, 'cauliflower': 4.5, 'tie': 0.5, 'bra': 0.5, 'belt': 0.5, 'shoes': 0.5}","{'peas': 0.225, 'cabbage': 0.225, 'beans': 0.225, 'cauliflower': 0.225, 'tie': 0.025, 'bra': 0.025, 'belt': 0.025, 'shoes': 0.025}"
71,1,cauliflower,Is the item you have in mind a food?,Yes.,"[{'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}]","{'peas': 5.0, 'cabbage': 5.0, 'beans': 5.0, 'cauliflower': 5.0}","{'peas': 0.25, 'cabbage': 0.25, 'beans': 0.25, 'cauliflower': 0.25}"
71,2,cauliflower,Is the item you have in mind a vegetable?,Yes.,"[{'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'cabbage'}]","{'peas': 4.25, 'cabbage': 5.75, 'beans': 4.25, 'cauliflower': 5.75}","{'peas': 0.2125, 'cabbage': 0.2875, 'beans': 0.2125, 'cauliflower': 0.2875}"
71,3,cauliflower,Is the item you have in mind a member of the Brassica family?,Yes.,"[{'cabbage', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'cabbage', 'cauliflower'}, {'cauliflower'}]","{'cabbage': 8.5, 'cauliflower': 9.5, 'peas': 1.0, 'beans': 1.0}","{'cabbage': 0.425, 'cauliflower': 0.475, 'peas': 0.05, 'beans': 0.05}"
71,4,cauliflower,Is the item you have in mind cauliflower?,Yes! That's correct.,"[{'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'cabbage'}, {'cabbage'}, {'cauliflower'}, {'cauliflower'}, {'peas', 'cabbage', 'beans', 'cauliflower'}, {'cauliflower'}, {'cauliflower'}, {'cauliflower'}, {'cauliflower'}, {'cauliflower'}, {'cauliflower'}, {'cauliflower'}]","{'peas': 1.75, 'cabbage': 3.75, 'beans': 1.75, 'cauliflower': 12.75}","{'peas': 0.0875, 'cabbage': 0.1875, 'beans': 0.0875, 'cauliflower': 0.6375}"
72,0,spear,Is the item you have related to food?,No.,"[{'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'pumpkin', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'pumpkin', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'pumpkin', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}]","{'revolver': 4.85, 'stick': 4.85, 'shotgun': 4.85, 'spear': 4.85, 'pumpkin': 0.6000000000000001}","{'revolver': 0.2425, 'stick': 0.2425, 'shotgun': 0.2425, 'spear': 0.2425, 'pumpkin': 0.03}"
72,1,spear,Is the item you have a weapon?,Yes.,"[{'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}]","{'revolver': 5.0, 'stick': 5.0, 'shotgun': 5.0, 'spear': 5.0}","{'revolver': 0.25, 'stick': 0.25, 'shotgun': 0.25, 'spear': 0.25}"
72,2,spear,Is the item you have a firearm?,No.,"[{'revolver', 'stick', 'shotgun', 'spear'}, {'stick', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'stick', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'stick', 'spear'}]","{'revolver': 1.25, 'stick': 8.75, 'shotgun': 1.25, 'spear': 8.75}","{'revolver': 0.0625, 'stick': 0.4375, 'shotgun': 0.0625, 'spear': 0.4375}"
72,3,spear,Is the item you have a melee weapon?,Yes.,"[{'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}]","{'stick': 10.0, 'spear': 10.0}","{'stick': 0.5, 'spear': 0.5}"
72,4,spear,Is the item you have a sharp object?,Yes.,"[{'spear'}, {'spear'}, {'stick', 'spear'}, {'spear'}, {'stick', 'spear'}, {'spear'}, {'spear'}, {'spear'}, {'shotgun', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'revolver', 'stick', 'shotgun', 'spear'}, {'stick', 'spear'}, {'spear'}, {'spear'}, {'stick', 'spear'}, {'spear'}, {'stick', 'spear'}, {'spear'}, {'spear'}]","{'spear': 15.25, 'stick': 3.75, 'shotgun': 0.75, 'revolver': 0.25}","{'spear': 0.7625, 'stick': 0.1875, 'shotgun': 0.0375, 'revolver': 0.0125}"
72,5,spear,Is the item you have a stick?,No.,"[{'spear'}, {'spear'}, {'spear'}, {'revolver', 'shotgun', 'spear'}, {'revolver', 'shotgun', 'spear'}, {'spear'}, {'spear'}, {'spear'}, {'revolver', 'shotgun', 'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'stick', 'spear'}, {'pumpkin', 'spear'}, {'shotgun', 'spear'}, {'spear'}, {'spear'}]","{'spear': 16.5, 'revolver': 1.0, 'shotgun': 1.5, 'stick': 0.5, 'pumpkin': 0.5}","{'spear': 0.825, 'revolver': 0.05, 'shotgun': 0.075, 'stick': 0.025, 'pumpkin': 0.025}"
72,6,spear,Is the item you have a spear?,Yes! That's correct.,"[{'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}]",{'spear': 20.0},{'spear': 1.0}
73,0,grenade,Is the item you have in mind a fruit?,No.,"[{'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}]","{'gun': 5.0, 'rocket': 5.0, 'grenade': 5.0, 'cannon': 5.0}","{'gun': 0.25, 'rocket': 0.25, 'grenade': 0.25, 'cannon': 0.25}"
73,1,grenade,Is the item you have in mind a weapon?,Yes.,"[{'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}, {'gun', 'rocket', 'grenade', 'cannon'}]","{'gun': 5.0, 'rocket': 5.0, 'grenade': 5.0, 'cannon': 5.0}","{'gun': 0.25, 'rocket': 0.25, 'grenade': 0.25, 'cannon': 0.25}"
